customer_key,customerid,is_unknown_customer
CUST_13904,13904,False
CUST_13908,13908,False
CUST_13911,13911,False
CUST_13914,13914,False
CUST_13917,13917,False
CUST_13918,13918,False
CUST_13919,13919,False
CUST_13922,13922,False
CUST_13923,13923,False
CUST_13924,13924,False
CUST_13925,13925,False
CUST_13926,13926,False
CUST_13927,13927,False
CUST_13928,13928,False
CUST_13929,13929,False
CUST_13930,13930,False
CUST_13931,13931,False
CUST_13932,13932,False
CUST_13933,13933,False
CUST_13934,13934,False
CUST_13936,13936,False
CUST_13937,13937,False
CUST_13938,13938,False
CUST_13939,13939,False
CUST_13940,13940,False
CUST_13941,13941,False
CUST_13946,13946,False
CUST_13947,13947,False
CUST_13948,13948,False
CUST_13949,13949,False
CUST_13950,13950,False
CUST_13951,13951,False
CUST_13952,13952,False
CUST_13953,13953,False
CUST_13954,13954,False
CUST_13955,13955,False
CUST_13956,13956,False
CUST_13958,13958,False
CUST_13959,13959,False
CUST_13960,13960,False
CUST_13962,13962,False
CUST_13963,13963,False
CUST_13967,13967,False
CUST_13969,13969,False
CUST_13971,13971,False
CUST_13972,13972,False
CUST_13973,13973,False
CUST_13974,13974,False
CUST_13975,13975,False
CUST_13976,13976,False
CUST_13978,13978,False
CUST_13979,13979,False
CUST_13980,13980,False
CUST_13982,13982,False
CUST_13983,13983,False
CUST_13984,13984,False
CUST_13985,13985,False
CUST_13986,13986,False
CUST_13988,13988,False
CUST_13989,13989,False
CUST_13990,13990,False
CUST_13991,13991,False
CUST_13992,13992,False
CUST_13993,13993,False
CUST_13994,13994,False
CUST_13995,13995,False
CUST_13999,13999,False
CUST_14000,14000,False
CUST_14001,14001,False
CUST_14002,14002,False
CUST_14004,14004,False
CUST_14005,14005,False
CUST_14006,14006,False
CUST_14009,14009,False
CUST_14012,14012,False
CUST_14013,14013,False
CUST_14014,14014,False
CUST_14015,14015,False
CUST_14016,14016,False
CUST_14019,14019,False
CUST_14020,14020,False
CUST_14021,14021,False
CUST_14022,14022,False
CUST_14023,14023,False
CUST_14024,14024,False
CUST_14027,14027,False
CUST_14029,14029,False
CUST_14030,14030,False
CUST_14031,14031,False
CUST_14032,14032,False
CUST_14034,14034,False
CUST_14035,14035,False
CUST_14036,14036,False
CUST_14037,14037,False
CUST_14038,14038,False
CUST_14039,14039,False
CUST_14040,14040,False
CUST_14041,14041,False
CUST_14044,14044,False
CUST_14045,14045,False
CUST_14046,14046,False
CUST_14047,14047,False
CUST_14048,14048,False
CUST_14049,14049,False
CUST_14050,14050,False
CUST_14051,14051,False
CUST_14052,14052,False
CUST_14053,14053,False
CUST_14054,14054,False
CUST_14055,14055,False
CUST_14056,14056,False
CUST_14057,14057,False
CUST_14059,14059,False
CUST_14060,14060,False
CUST_14062,14062,False
CUST_14064,14064,False
CUST_14066,14066,False
CUST_14067,14067,False
CUST_14068,14068,False
CUST_14071,14071,False
CUST_14073,14073,False
CUST_14075,14075,False
CUST_14076,14076,False
CUST_14077,14077,False
CUST_14078,14078,False
CUST_14079,14079,False
CUST_14080,14080,False
CUST_14081,14081,False
CUST_14082,14082,False
CUST_14083,14083,False
CUST_14085,14085,False
CUST_14087,14087,False
CUST_14088,14088,False
CUST_14089,14089,False
CUST_14090,14090,False
CUST_14092,14092,False
CUST_14093,14093,False
CUST_14096,14096,False
CUST_14098,14098,False
CUST_14099,14099,False
CUST_14100,14100,False
CUST_14101,14101,False
CUST_14102,14102,False
CUST_14104,14104,False
CUST_14105,14105,False
CUST_14107,14107,False
CUST_14108,14108,False
CUST_14109,14109,False
CUST_14110,14110,False
CUST_14111,14111,False
CUST_14112,14112,False
CUST_14113,14113,False
CUST_14114,14114,False
CUST_14116,14116,False
CUST_14117,14117,False
CUST_14119,14119,False
CUST_14121,14121,False
CUST_14124,14124,False
CUST_14125,14125,False
CUST_14126,14126,False
CUST_14127,14127,False
CUST_14128,14128,False
CUST_14129,14129,False
CUST_14130,14130,False
CUST_14132,14132,False
CUST_14133,14133,False
CUST_14135,14135,False
CUST_14138,14138,False
CUST_14139,14139,False
CUST_14140,14140,False
CUST_14141,14141,False
CUST_14142,14142,False
CUST_14143,14143,False
CUST_14145,14145,False
CUST_14146,14146,False
CUST_14147,14147,False
CUST_14148,14148,False
CUST_14149,14149,False
CUST_14150,14150,False
CUST_14152,14152,False
CUST_14154,14154,False
CUST_14155,14155,False
CUST_14156,14156,False
CUST_14157,14157,False
CUST_14158,14158,False
CUST_14159,14159,False
CUST_14161,14161,False
CUST_14162,14162,False
CUST_14163,14163,False
CUST_14164,14164,False
CUST_14165,14165,False
CUST_14167,14167,False
CUST_14171,14171,False
CUST_14173,14173,False
CUST_14174,14174,False
CUST_14175,14175,False
CUST_14176,14176,False
CUST_14177,14177,False
CUST_14178,14178,False
CUST_14179,14179,False
CUST_14180,14180,False
CUST_14184,14184,False
CUST_14185,14185,False
CUST_14188,14188,False
CUST_14189,14189,False
CUST_14191,14191,False
CUST_14193,14193,False
CUST_14194,14194,False
CUST_14195,14195,False
CUST_14196,14196,False
CUST_14198,14198,False
CUST_14199,14199,False
CUST_14201,14201,False
CUST_14204,14204,False
CUST_14205,14205,False
CUST_14206,14206,False
CUST_14208,14208,False
CUST_14209,14209,False
CUST_14210,14210,False
CUST_14211,14211,False
CUST_14212,14212,False
CUST_14213,14213,False
CUST_14214,14214,False
CUST_14215,14215,False
CUST_14216,14216,False
CUST_14217,14217,False
CUST_14218,14218,False
CUST_14219,14219,False
CUST_14220,14220,False
CUST_14221,14221,False
CUST_14222,14222,False
CUST_14223,14223,False
CUST_14224,14224,False
CUST_14226,14226,False
CUST_14227,14227,False
CUST_14229,14229,False
CUST_14231,14231,False
CUST_14232,14232,False
CUST_14233,14233,False
CUST_14234,14234,False
CUST_14235,14235,False
CUST_14236,14236,False
CUST_14237,14237,False
CUST_14238,14238,False
CUST_14239,14239,False
CUST_14240,14240,False
CUST_14241,14241,False
CUST_14242,14242,False
CUST_14243,14243,False
CUST_14245,14245,False
CUST_14246,14246,False
CUST_14247,14247,False
CUST_14248,14248,False
CUST_14250,14250,False
CUST_14251,14251,False
CUST_14256,14256,False
CUST_14257,14257,False
CUST_14258,14258,False
CUST_14259,14259,False
CUST_14261,14261,False
CUST_14262,14262,False
CUST_14264,14264,False
CUST_14265,14265,False
CUST_14267,14267,False
CUST_14270,14270,False
CUST_14271,14271,False
CUST_14272,14272,False
CUST_14273,14273,False
CUST_14276,14276,False
CUST_14277,14277,False
CUST_14280,14280,False
CUST_14282,14282,False
CUST_14284,14284,False
CUST_14285,14285,False
CUST_14286,14286,False
CUST_14287,14287,False
CUST_14288,14288,False
CUST_14289,14289,False
CUST_14290,14290,False
CUST_14291,14291,False
CUST_14292,14292,False
CUST_14293,14293,False
CUST_14295,14295,False
CUST_14297,14297,False
CUST_14298,14298,False
CUST_14299,14299,False
CUST_14300,14300,False
CUST_14301,14301,False
CUST_14304,14304,False
CUST_14305,14305,False
CUST_14306,14306,False
CUST_14307,14307,False
CUST_14309,14309,False
CUST_14311,14311,False
CUST_14312,14312,False
CUST_14314,14314,False
CUST_14315,14315,False
CUST_14317,14317,False
CUST_14320,14320,False
CUST_14321,14321,False
CUST_14323,14323,False
CUST_14326,14326,False
CUST_14327,14327,False
CUST_14329,14329,False
CUST_14331,14331,False
CUST_14332,14332,False
CUST_14333,14333,False
CUST_14334,14334,False
CUST_14335,14335,False
CUST_14336,14336,False
CUST_14338,14338,False
CUST_14339,14339,False
CUST_14340,14340,False
CUST_14341,14341,False
CUST_14342,14342,False
CUST_14344,14344,False
CUST_14345,14345,False
CUST_14346,14346,False
CUST_14348,14348,False
CUST_14349,14349,False
CUST_14350,14350,False
CUST_14351,14351,False
CUST_14352,14352,False
CUST_14353,14353,False
CUST_14354,14354,False
CUST_14355,14355,False
CUST_14356,14356,False
CUST_14357,14357,False
CUST_14359,14359,False
CUST_14360,14360,False
CUST_14362,14362,False
CUST_14364,14364,False
CUST_14367,14367,False
CUST_14368,14368,False
CUST_14371,14371,False
CUST_14373,14373,False
CUST_14375,14375,False
CUST_14377,14377,False
CUST_14379,14379,False
CUST_14381,14381,False
CUST_14382,14382,False
CUST_14383,14383,False
CUST_14385,14385,False
CUST_14386,14386,False
CUST_14387,14387,False
CUST_14388,14388,False
CUST_14389,14389,False
CUST_14390,14390,False
CUST_14393,14393,False
CUST_14395,14395,False
CUST_14396,14396,False
CUST_14397,14397,False
CUST_14400,14400,False
CUST_14401,14401,False
CUST_14403,14403,False
CUST_14404,14404,False
CUST_14406,14406,False
CUST_14407,14407,False
CUST_14408,14408,False
CUST_14409,14409,False
CUST_14410,14410,False
CUST_14411,14411,False
CUST_14412,14412,False
CUST_14413,14413,False
CUST_14414,14414,False
CUST_14415,14415,False
CUST_14416,14416,False
CUST_14418,14418,False
CUST_14419,14419,False
CUST_14420,14420,False
CUST_14421,14421,False
CUST_14422,14422,False
CUST_14423,14423,False
CUST_14424,14424,False
CUST_14426,14426,False
CUST_14427,14427,False
CUST_14428,14428,False
CUST_14431,14431,False
CUST_14432,14432,False
CUST_14434,14434,False
CUST_14436,14436,False
CUST_14437,14437,False
CUST_14438,14438,False
CUST_14439,14439,False
CUST_14440,14440,False
CUST_14441,14441,False
CUST_14442,14442,False
CUST_14443,14443,False
CUST_14446,14446,False
CUST_14447,14447,False
CUST_14448,14448,False
CUST_14449,14449,False
CUST_14450,14450,False
CUST_14451,14451,False
CUST_14452,14452,False
CUST_14453,14453,False
CUST_14456,14456,False
CUST_14457,14457,False
CUST_14459,14459,False
CUST_14460,14460,False
CUST_14461,14461,False
CUST_14462,14462,False
CUST_14463,14463,False
CUST_14465,14465,False
CUST_14466,14466,False
CUST_14467,14467,False
CUST_14470,14470,False
CUST_14472,14472,False
CUST_14473,14473,False
CUST_14474,14474,False
CUST_14475,14475,False
CUST_14476,14476,False
CUST_14477,14477,False
CUST_14479,14479,False
CUST_14480,14480,False
CUST_14481,14481,False
CUST_14482,14482,False
CUST_14483,14483,False
CUST_14484,14484,False
CUST_14485,14485,False
CUST_14487,14487,False
CUST_14488,14488,False
CUST_14489,14489,False
CUST_14491,14491,False
CUST_14493,14493,False
CUST_14494,14494,False
CUST_14495,14495,False
CUST_14496,14496,False
CUST_14497,14497,False
CUST_14498,14498,False
CUST_14499,14499,False
CUST_14500,14500,False
CUST_14501,14501,False
CUST_14502,14502,False
CUST_14503,14503,False
CUST_14504,14504,False
CUST_14505,14505,False
CUST_14506,14506,False
CUST_14507,14507,False
CUST_14508,14508,False
CUST_14511,14511,False
CUST_14512,14512,False
CUST_14513,14513,False
CUST_14514,14514,False
CUST_14515,14515,False
CUST_14517,14517,False
CUST_14518,14518,False
CUST_14520,14520,False
CUST_14522,14522,False
CUST_14523,14523,False
CUST_14524,14524,False
CUST_14525,14525,False
CUST_14527,14527,False
CUST_14528,14528,False
CUST_14529,14529,False
CUST_14530,14530,False
CUST_14532,14532,False
CUST_14533,14533,False
CUST_14534,14534,False
CUST_14535,14535,False
CUST_14536,14536,False
CUST_14537,14537,False
CUST_14538,14538,False
CUST_14539,14539,False
CUST_14540,14540,False
CUST_14541,14541,False
CUST_14542,14542,False
CUST_14543,14543,False
CUST_14544,14544,False
CUST_14546,14546,False
CUST_14547,14547,False
CUST_14548,14548,False
CUST_14549,14549,False
CUST_14550,14550,False
CUST_14551,14551,False
CUST_14552,14552,False
CUST_14553,14553,False
CUST_14554,14554,False
CUST_14555,14555,False
CUST_14557,14557,False
CUST_14560,14560,False
CUST_14561,14561,False
CUST_14562,14562,False
CUST_14565,14565,False
CUST_14566,14566,False
CUST_14567,14567,False
CUST_14569,14569,False
CUST_14570,14570,False
CUST_14572,14572,False
CUST_14573,14573,False
CUST_14576,14576,False
CUST_14577,14577,False
CUST_14578,14578,False
CUST_14581,14581,False
CUST_14582,14582,False
CUST_14583,14583,False
CUST_14584,14584,False
CUST_14585,14585,False
CUST_14586,14586,False
CUST_14587,14587,False
CUST_14589,14589,False
CUST_14591,14591,False
CUST_14592,14592,False
CUST_14593,14593,False
CUST_14594,14594,False
CUST_14595,14595,False
CUST_14597,14597,False
CUST_14598,14598,False
CUST_14600,14600,False
CUST_14601,14601,False
CUST_14603,14603,False
CUST_14606,14606,False
CUST_14607,14607,False
CUST_14608,14608,False
CUST_14609,14609,False
CUST_14616,14616,False
CUST_14618,14618,False
CUST_14619,14619,False
CUST_14620,14620,False
CUST_14621,14621,False
CUST_14622,14622,False
CUST_14623,14623,False
CUST_14624,14624,False
CUST_14625,14625,False
CUST_14626,14626,False
CUST_14627,14627,False
CUST_14628,14628,False
CUST_14629,14629,False
CUST_14631,14631,False
CUST_14632,14632,False
CUST_14633,14633,False
CUST_14636,14636,False
CUST_14638,14638,False
CUST_14639,14639,False
CUST_14640,14640,False
CUST_14641,14641,False
CUST_14642,14642,False
CUST_14643,14643,False
CUST_14644,14644,False
CUST_14645,14645,False
CUST_14646,14646,False
CUST_14647,14647,False
CUST_14649,14649,False
CUST_14651,14651,False
CUST_14652,14652,False
CUST_14653,14653,False
CUST_14655,14655,False
CUST_14656,14656,False
CUST_14657,14657,False
CUST_14658,14658,False
CUST_14659,14659,False
CUST_14660,14660,False
CUST_14661,14661,False
CUST_14662,14662,False
CUST_14664,14664,False
CUST_14665,14665,False
CUST_14666,14666,False
CUST_14667,14667,False
CUST_14669,14669,False
CUST_14670,14670,False
CUST_14672,14672,False
CUST_14673,14673,False
CUST_14675,14675,False
CUST_14676,14676,False
CUST_14679,14679,False
CUST_14680,14680,False
CUST_14681,14681,False
CUST_14682,14682,False
CUST_14684,14684,False
CUST_14687,14687,False
CUST_14688,14688,False
CUST_14689,14689,False
CUST_14690,14690,False
CUST_14691,14691,False
CUST_14692,14692,False
CUST_14693,14693,False
CUST_14696,14696,False
CUST_14697,14697,False
CUST_14698,14698,False
CUST_14699,14699,False
CUST_14700,14700,False
CUST_14701,14701,False
CUST_14702,14702,False
CUST_14703,14703,False
CUST_14704,14704,False
CUST_14705,14705,False
CUST_14708,14708,False
CUST_14709,14709,False
CUST_14710,14710,False
CUST_14711,14711,False
CUST_14712,14712,False
CUST_14713,14713,False
CUST_14714,14714,False
CUST_14715,14715,False
CUST_14716,14716,False
CUST_14719,14719,False
CUST_14720,14720,False
CUST_14722,14722,False
CUST_14723,14723,False
CUST_14725,14725,False
CUST_14727,14727,False
CUST_14729,14729,False
CUST_14730,14730,False
CUST_14731,14731,False
CUST_14732,14732,False
CUST_14733,14733,False
CUST_14735,14735,False
CUST_14737,14737,False
CUST_14738,14738,False
CUST_14739,14739,False
CUST_14740,14740,False
CUST_14741,14741,False
CUST_14744,14744,False
CUST_14745,14745,False
CUST_14747,14747,False
CUST_14748,14748,False
CUST_14752,14752,False
CUST_14753,14753,False
CUST_14754,14754,False
CUST_14755,14755,False
CUST_14756,14756,False
CUST_14757,14757,False
CUST_14758,14758,False
CUST_14759,14759,False
CUST_14760,14760,False
CUST_14761,14761,False
CUST_14762,14762,False
CUST_14764,14764,False
CUST_14765,14765,False
CUST_14766,14766,False
CUST_14768,14768,False
CUST_14769,14769,False
CUST_14770,14770,False
CUST_14772,14772,False
CUST_14775,14775,False
CUST_14776,14776,False
CUST_14777,14777,False
CUST_14778,14778,False
CUST_14779,14779,False
CUST_14780,14780,False
CUST_14782,14782,False
CUST_14784,14784,False
CUST_14785,14785,False
CUST_14788,14788,False
CUST_14789,14789,False
CUST_14790,14790,False
CUST_14792,14792,False
CUST_14793,14793,False
CUST_14794,14794,False
CUST_14795,14795,False
CUST_14796,14796,False
CUST_14798,14798,False
CUST_14799,14799,False
CUST_14800,14800,False
CUST_14801,14801,False
CUST_14803,14803,False
CUST_14804,14804,False
CUST_14805,14805,False
CUST_14806,14806,False
CUST_14808,14808,False
CUST_14810,14810,False
CUST_14813,14813,False
CUST_14815,14815,False
CUST_14816,14816,False
CUST_14817,14817,False
CUST_14818,14818,False
CUST_14819,14819,False
CUST_14820,14820,False
CUST_14821,14821,False
CUST_14823,14823,False
CUST_14824,14824,False
CUST_14825,14825,False
CUST_14828,14828,False
CUST_14829,14829,False
CUST_14830,14830,False
CUST_14834,14834,False
CUST_14836,14836,False
CUST_14837,14837,False
CUST_14840,14840,False
CUST_14841,14841,False
CUST_14842,14842,False
CUST_14844,14844,False
CUST_14847,14847,False
CUST_14849,14849,False
CUST_14850,14850,False
CUST_14851,14851,False
CUST_14852,14852,False
CUST_14853,14853,False
CUST_14854,14854,False
CUST_14855,14855,False
CUST_14856,14856,False
CUST_14857,14857,False
CUST_14859,14859,False
CUST_14860,14860,False
CUST_14861,14861,False
CUST_14862,14862,False
CUST_14863,14863,False
CUST_14865,14865,False
CUST_14866,14866,False
CUST_14867,14867,False
CUST_14868,14868,False
CUST_14869,14869,False
CUST_14870,14870,False
CUST_14871,14871,False
CUST_14873,14873,False
CUST_14875,14875,False
CUST_14878,14878,False
CUST_14880,14880,False
CUST_14881,14881,False
CUST_14882,14882,False
CUST_14883,14883,False
CUST_14885,14885,False
CUST_14886,14886,False
CUST_14887,14887,False
CUST_14888,14888,False
CUST_14889,14889,False
CUST_14890,14890,False
CUST_14891,14891,False
CUST_14893,14893,False
CUST_14894,14894,False
CUST_14895,14895,False
CUST_14896,14896,False
CUST_14897,14897,False
CUST_14898,14898,False
CUST_14901,14901,False
CUST_14902,14902,False
CUST_14903,14903,False
CUST_14904,14904,False
CUST_14905,14905,False
CUST_14907,14907,False
CUST_14908,14908,False
CUST_14910,14910,False
CUST_14911,14911,False
CUST_14912,14912,False
CUST_14913,14913,False
CUST_14915,14915,False
CUST_14916,14916,False
CUST_14918,14918,False
CUST_14920,14920,False
CUST_14921,14921,False
CUST_14923,14923,False
CUST_14924,14924,False
CUST_14929,14929,False
CUST_14930,14930,False
CUST_14931,14931,False
CUST_14932,14932,False
CUST_14934,14934,False
CUST_14935,14935,False
CUST_14936,14936,False
CUST_14937,14937,False
CUST_14944,14944,False
CUST_14946,14946,False
CUST_14947,14947,False
CUST_14948,14948,False
CUST_14950,14950,False
CUST_14951,14951,False
CUST_14952,14952,False
CUST_14953,14953,False
CUST_14954,14954,False
CUST_14957,14957,False
CUST_14958,14958,False
CUST_14959,14959,False
CUST_14960,14960,False
CUST_14961,14961,False
CUST_14962,14962,False
CUST_14963,14963,False
CUST_14964,14964,False
CUST_14965,14965,False
CUST_14966,14966,False
CUST_14967,14967,False
CUST_14968,14968,False
CUST_14970,14970,False
CUST_14971,14971,False
CUST_14972,14972,False
CUST_14973,14973,False
CUST_14974,14974,False
CUST_14975,14975,False
CUST_14976,14976,False
CUST_14978,14978,False
CUST_14981,14981,False
CUST_14984,14984,False
CUST_14985,14985,False
CUST_14987,14987,False
CUST_14988,14988,False
CUST_14995,14995,False
CUST_14997,14997,False
CUST_14998,14998,False
CUST_15000,15000,False
CUST_15002,15002,False
CUST_15004,15004,False
CUST_15005,15005,False
CUST_15006,15006,False
CUST_15007,15007,False
CUST_15009,15009,False
CUST_15010,15010,False
CUST_15012,15012,False
CUST_15014,15014,False
CUST_15016,15016,False
CUST_15017,15017,False
CUST_15018,15018,False
CUST_15019,15019,False
CUST_15021,15021,False
CUST_15022,15022,False
CUST_15023,15023,False
CUST_15024,15024,False
CUST_15025,15025,False
CUST_15026,15026,False
CUST_15027,15027,False
CUST_15028,15028,False
CUST_15030,15030,False
CUST_15031,15031,False
CUST_15032,15032,False
CUST_15033,15033,False
CUST_15034,15034,False
CUST_15035,15035,False
CUST_15036,15036,False
CUST_15038,15038,False
CUST_15039,15039,False
CUST_15041,15041,False
CUST_15042,15042,False
CUST_15043,15043,False
CUST_15044,15044,False
CUST_15045,15045,False
CUST_15046,15046,False
CUST_15047,15047,False
CUST_15048,15048,False
CUST_15049,15049,False
CUST_15050,15050,False
CUST_15051,15051,False
CUST_15052,15052,False
CUST_15053,15053,False
CUST_15054,15054,False
CUST_15057,15057,False
CUST_15058,15058,False
CUST_15059,15059,False
CUST_15060,15060,False
CUST_15061,15061,False
CUST_15062,15062,False
CUST_15063,15063,False
CUST_15065,15065,False
CUST_15066,15066,False
CUST_15067,15067,False
CUST_15068,15068,False
CUST_15069,15069,False
CUST_15070,15070,False
CUST_15071,15071,False
CUST_15073,15073,False
CUST_15074,15074,False
CUST_15075,15075,False
CUST_15076,15076,False
CUST_15078,15078,False
CUST_15079,15079,False
CUST_15081,15081,False
CUST_15083,15083,False
CUST_15087,15087,False
CUST_15088,15088,False
CUST_15089,15089,False
CUST_15090,15090,False
CUST_15091,15091,False
CUST_15092,15092,False
CUST_15093,15093,False
CUST_15095,15095,False
CUST_15096,15096,False
CUST_15097,15097,False
CUST_15098,15098,False
CUST_15099,15099,False
CUST_15100,15100,False
CUST_15101,15101,False
CUST_15103,15103,False
CUST_15104,15104,False
CUST_15105,15105,False
CUST_15106,15106,False
CUST_15107,15107,False
CUST_15108,15108,False
CUST_15109,15109,False
CUST_15110,15110,False
CUST_15111,15111,False
CUST_15113,15113,False
CUST_15114,15114,False
CUST_15115,15115,False
CUST_15116,15116,False
CUST_15117,15117,False
CUST_15118,15118,False
CUST_15119,15119,False
CUST_15120,15120,False
CUST_15121,15121,False
CUST_15122,15122,False
CUST_15123,15123,False
CUST_15124,15124,False
CUST_15125,15125,False
CUST_15127,15127,False
CUST_15128,15128,False
CUST_15129,15129,False
CUST_15130,15130,False
CUST_15132,15132,False
CUST_15133,15133,False
CUST_15134,15134,False
CUST_15135,15135,False
CUST_15136,15136,False
CUST_15139,15139,False
CUST_15140,15140,False
CUST_15142,15142,False
CUST_15143,15143,False
CUST_15144,15144,False
CUST_15145,15145,False
CUST_15146,15146,False
CUST_15147,15147,False
CUST_15148,15148,False
CUST_15149,15149,False
CUST_15150,15150,False
CUST_15152,15152,False
CUST_15153,15153,False
CUST_15154,15154,False
CUST_15156,15156,False
CUST_15157,15157,False
CUST_15158,15158,False
CUST_15159,15159,False
CUST_15160,15160,False
CUST_15163,15163,False
CUST_15164,15164,False
CUST_15165,15165,False
CUST_15167,15167,False
CUST_15168,15168,False
CUST_15171,15171,False
CUST_15172,15172,False
CUST_15174,15174,False
CUST_15175,15175,False
CUST_15178,15178,False
CUST_15179,15179,False
CUST_15180,15180,False
CUST_15181,15181,False
CUST_15182,15182,False
CUST_15184,15184,False
CUST_15185,15185,False
CUST_15186,15186,False
CUST_15187,15187,False
CUST_15189,15189,False
CUST_15192,15192,False
CUST_15193,15193,False
CUST_15194,15194,False
CUST_15195,15195,False
CUST_15197,15197,False
CUST_15198,15198,False
CUST_15199,15199,False
CUST_15201,15201,False
CUST_15203,15203,False
CUST_15204,15204,False
CUST_15205,15205,False
CUST_15206,15206,False
CUST_15208,15208,False
CUST_15210,15210,False
CUST_15211,15211,False
CUST_15212,15212,False
CUST_15213,15213,False
CUST_15214,15214,False
CUST_15215,15215,False
CUST_15216,15216,False
CUST_15218,15218,False
CUST_15219,15219,False
CUST_15220,15220,False
CUST_15221,15221,False
CUST_15222,15222,False
CUST_15223,15223,False
CUST_15224,15224,False
CUST_15225,15225,False
CUST_15226,15226,False
CUST_15227,15227,False
CUST_15228,15228,False
CUST_15230,15230,False
CUST_15232,15232,False
CUST_15234,15234,False
CUST_15235,15235,False
CUST_15236,15236,False
CUST_15237,15237,False
CUST_15238,15238,False
CUST_15239,15239,False
CUST_15240,15240,False
CUST_15241,15241,False
CUST_15243,15243,False
CUST_15244,15244,False
CUST_15245,15245,False
CUST_15246,15246,False
CUST_15247,15247,False
CUST_15249,15249,False
CUST_15251,15251,False
CUST_15252,15252,False
CUST_15253,15253,False
CUST_15254,15254,False
CUST_15255,15255,False
CUST_15256,15256,False
CUST_15257,15257,False
CUST_15258,15258,False
CUST_15260,15260,False
CUST_15261,15261,False
CUST_15262,15262,False
CUST_15263,15263,False
CUST_15264,15264,False
CUST_15265,15265,False
CUST_15266,15266,False
CUST_15267,15267,False
CUST_15269,15269,False
CUST_15270,15270,False
CUST_15271,15271,False
CUST_15272,15272,False
CUST_15274,15274,False
CUST_15275,15275,False
CUST_15276,15276,False
CUST_15277,15277,False
CUST_15279,15279,False
CUST_15280,15280,False
CUST_15281,15281,False
CUST_15286,15286,False
CUST_15287,15287,False
CUST_15288,15288,False
CUST_15289,15289,False
CUST_15290,15290,False
CUST_15291,15291,False
CUST_15292,15292,False
CUST_15296,15296,False
CUST_15297,15297,False
CUST_15298,15298,False
CUST_15299,15299,False
CUST_15300,15300,False
CUST_15301,15301,False
CUST_15303,15303,False
CUST_15304,15304,False
CUST_15306,15306,False
CUST_15307,15307,False
CUST_15308,15308,False
CUST_15311,15311,False
CUST_15312,15312,False
CUST_15313,15313,False
CUST_15314,15314,False
CUST_15315,15315,False
CUST_15316,15316,False
CUST_15318,15318,False
CUST_15319,15319,False
CUST_15320,15320,False
CUST_15321,15321,False
CUST_15322,15322,False
CUST_15325,15325,False
CUST_15326,15326,False
CUST_15327,15327,False
CUST_15329,15329,False
CUST_15330,15330,False
CUST_15332,15332,False
CUST_15333,15333,False
CUST_15334,15334,False
CUST_15335,15335,False
CUST_15339,15339,False
CUST_15341,15341,False
CUST_15342,15342,False
CUST_15343,15343,False
CUST_15344,15344,False
CUST_15345,15345,False
CUST_15346,15346,False
CUST_15347,15347,False
CUST_15348,15348,False
CUST_15349,15349,False
CUST_15350,15350,False
CUST_15351,15351,False
CUST_15353,15353,False
CUST_15355,15355,False
CUST_15356,15356,False
CUST_15358,15358,False
CUST_15360,15360,False
CUST_15361,15361,False
CUST_15363,15363,False
CUST_15364,15364,False
CUST_15365,15365,False
CUST_15366,15366,False
CUST_15367,15367,False
CUST_15368,15368,False
CUST_15369,15369,False
CUST_15370,15370,False
CUST_15372,15372,False
CUST_15373,15373,False
CUST_15374,15374,False
CUST_15376,15376,False
CUST_15379,15379,False
CUST_15380,15380,False
CUST_15381,15381,False
CUST_15382,15382,False
CUST_15384,15384,False
CUST_15385,15385,False
CUST_15386,15386,False
CUST_15388,15388,False
CUST_15389,15389,False
CUST_15392,15392,False
CUST_15393,15393,False
CUST_15394,15394,False
CUST_15395,15395,False
CUST_15396,15396,False
CUST_15397,15397,False
CUST_15398,15398,False
CUST_15399,15399,False
CUST_15400,15400,False
CUST_15402,15402,False
CUST_15405,15405,False
CUST_15406,15406,False
CUST_15407,15407,False
CUST_15408,15408,False
CUST_15410,15410,False
CUST_15411,15411,False
CUST_15412,15412,False
CUST_15414,15414,False
CUST_15415,15415,False
CUST_15416,15416,False
CUST_15417,15417,False
CUST_15419,15419,False
CUST_15421,15421,False
CUST_15422,15422,False
CUST_15423,15423,False
CUST_15424,15424,False
CUST_15426,15426,False
CUST_15427,15427,False
CUST_15428,15428,False
CUST_15429,15429,False
CUST_15432,15432,False
CUST_15433,15433,False
CUST_15434,15434,False
CUST_15435,15435,False
CUST_15436,15436,False
CUST_15437,15437,False
CUST_15438,15438,False
CUST_15440,15440,False
CUST_15442,15442,False
CUST_15443,15443,False
CUST_15444,15444,False
CUST_15445,15445,False
CUST_15447,15447,False
CUST_15448,15448,False
CUST_15449,15449,False
CUST_15450,15450,False
CUST_15452,15452,False
CUST_15453,15453,False
CUST_15454,15454,False
CUST_15456,15456,False
CUST_15457,15457,False
CUST_15458,15458,False
CUST_15460,15460,False
CUST_15462,15462,False
CUST_15463,15463,False
CUST_15464,15464,False
CUST_15465,15465,False
CUST_15466,15466,False
CUST_15467,15467,False
CUST_15468,15468,False
CUST_15469,15469,False
CUST_15471,15471,False
CUST_15472,15472,False
CUST_15473,15473,False
CUST_15475,15475,False
CUST_15478,15478,False
CUST_15480,15480,False
CUST_15482,15482,False
CUST_15483,15483,False
CUST_15484,15484,False
CUST_15485,15485,False
CUST_15488,15488,False
CUST_15489,15489,False
CUST_15491,15491,False
CUST_15492,15492,False
CUST_15493,15493,False
CUST_15494,15494,False
